	p.value	p.adj	vote.rank	avg.rank	med.rank	min.pvalue	min.rank	avg.logfc	avg.logfc.dir	direction	significance
EIF4G1	5.01094112596243e-07	7.59350309088152e-07	190	130.3	154.0	5.01094225589167e-08	8	0.848906652605378	-0.869334054969004	-1	45.8339856151595
PPIL4	6.25403853789036e-07	8.01298295875294e-07	165	130.4	154.5	6.25404029797597e-08	55	0.729054424349474	-0.792192269652404	-1	32.2919164714159
AGO1	5.33810886288099e-07	7.67596675903325e-07	120	130.7	126.5	5.3381101451747e-08	45	0.892023519128829	0.838406463411976	1	50.5197216513231
SLBP	3.67879497991089e-07	7.23768942135502e-07	185	131.7	146.0	3.67879558891999e-08	43	0.605053482482937	-0.663132204560984	-1	19.1337007489336
SRP68	9.28665146062868e-07	1.03359906087223e-06	195	131.8	129.0	9.28665534151624e-08	58	0.814982191151838	0.889105134664725	1	40.1185177535278
SLTM	5.92863067269889e-07	8.01298295875294e-07	190	132.0	133.5	5.92863225438924e-08	41	0.717878624099427	-0.732946502379553	-1	31.0625217158632
XRN2	1.00991752260485e-06	1.11147347459864e-06	85	132.1	118.0	1.00991798157517e-07	82	0.752206066914987	-0.657695475239108	-1	32.9098625100299
PARN	6.24095576027605e-07	8.01298295875294e-07	145	132.7	138.0	6.24095751300553e-08	85	0.716800302164432	0.623541023009111	1	30.9439008294819
SUPV3L1	2.24155030004141e-07	7.23768942135502e-07	180	133.7	151.5	2.24155052614609e-08	18	0.608282023022862	-0.601705471143519	-1	19.4914312888509
RCC2	8.92077311381712e-07	1.00422417338398e-06	65	136.3	152.0	8.92077669492782e-08	63	0.536046679138934	0.571282967699562	1	10.1117901400732
UTP18	6.05327709939264e-07	8.01298295875294e-07	145	137.2	142.5	6.05327874829064e-08	82	0.70656515968803	-0.589587297457441	-1	29.8179832037826
DHX30	4.15188361441064e-07	7.23768942135502e-07	145	138.1	143.0	4.15188439012703e-08	81	0.677890847953985	-0.631782070209371	-1	27.2042669239282
DDX24	3.60431965745815e-07	7.23768942135502e-07	170	139.2	145.5	3.60432024205869e-08	80	0.650043562072258	-0.538343872576031	-1	24.1187165055539
ZC3H8	2.42532208905655e-07	7.23768942135502e-07	190	139.7	162.5	2.42532235375501e-08	28	0.664381833757142	-0.551637697124259	-1	25.7074336388487
LSM11	5.497792673408e-07	7.67662569173245e-07	125	139.9	135.5	5.49779403356607e-08	75	0.718040077584897	-0.579321397959264	-1	31.3215902130351
NPM1	2.55632840969238e-07	7.23768942135502e-07	190	141.0	170.0	2.5563287037591e-08	27	0.794034516113299	-0.76942008588289	-1	40.0732820732879
GTF2F1	6.42334303287531e-07	8.01298295875294e-07	160	142.7	155.0	6.42334488954617e-08	24	0.779527708984241	-0.921965523895417	-1	37.8442339822125
YBX3	7.84243171688733e-07	9.08799440133414e-07	165	147.0	164.5	7.84243448455677e-08	38	0.856135219980828	-0.636592230095051	-1	45.4268025588166
PKM	3.75650020775642e-07	7.23768942135502e-07	145	147.6	146.0	3.75650084276479e-08	84	0.691373178532281	-0.624064361881063	-1	28.6981435959028
TAF15	3.81851545362016e-07	7.23768942135502e-07	170	149.7	165.0	3.81851610976804e-08	87	0.736285625849011	0.916628178612614	1	33.6745574983896
RBM39	3.37358644841653e-07	7.23768942135502e-07	185	150.1	160.5	3.37358696056548e-08	68	0.679237714382238	0.667101568104666	1	27.3535031650772
PA2G4	1.66659155469376e-06	1.75571409772551e-06	190	158.8	170.5	1.66659280458241e-07	62	0.738063089166238	0.882495817652583	1	28.7459318625732
UBE2L3	4.59770871653682e-06	4.59770871653682e-06	200	171.7	182.0	4.59771822908096e-07	63	0.841785471845386	-1.08115605170389	-1	33.1676194325976
